,TRACK_ID,FILENAME,BOUT_START,BOUT_END,PECKING,PECKING_FRAMES,MOULT,VIDEO_DURATION,BOUT_LENGTH,DATE,GROUP,TIME,GROUP_ID
5000,14033.0,20240916_4_00268.mp4,49.0,72.0,0,0.0,0.0,22.56,24.0,20240916,4,9.516666666666667,cmra
5001,14037.0,20240916_4_00268.mp4,87.0,101.0,0,0.0,0.0,22.56,15.0,20240916,4,9.516666666666667,cmra
5002,14039.0,20240916_4_00268.mp4,105.0,337.0,2,36.0,0.14285714285714285,22.56,233.0,20240916,4,9.516666666666667,cmra
5003,14041.0,20240916_4_00268.mp4,347.0,458.0,0,0.0,0.10091743119266056,22.56,112.0,20240916,4,9.516666666666667,cmra
5004,14045.0,20240916_4_00269.mp4,104.0,116.0,0,0.0,0.25,13.44,13.0,20240916,4,9.516666666666667,cmra
5005,14048.0,20240916_4_00270.mp4,0.0,3.0,0,0.0,0.5,52.8,4.0,20240916,4,9.516666666666667,cmra
5006,14052.0,20240916_4_00270.mp4,7.0,103.0,0,0.0,0.6483516483516484,52.8,97.0,20240916,4,9.516666666666667,cmra
5007,14054.0,20240916_4_00270.mp4,105.0,106.0,0,0.0,0.0,52.8,2.0,20240916,4,9.516666666666667,cmra
5008,14055.0,20240916_4_00270.mp4,108.0,255.0,1,2.0,0.1,52.8,148.0,20240916,4,9.516666666666667,cmra
5009,14056.0,20240916_4_00270.mp4,136.0,142.0,1,1.0,0.0,52.8,7.0,20240916,4,9.516666666666667,cmra
5010,14059.0,20240916_4_00270.mp4,202.0,227.0,0,0.0,0.8461538461538461,52.8,26.0,20240916,4,9.516666666666667,cmra
5011,14065.0,20240916_4_00270.mp4,268.0,339.0,3,8.0,0.04285714285714286,52.8,72.0,20240916,4,9.516666666666667,cmra
5012,14066.0,20240916_4_00270.mp4,346.0,353.0,0,0.0,0.0,52.8,8.0,20240916,4,9.516666666666667,cmra
5013,14069.0,20240916_4_00270.mp4,369.0,390.0,0,0.0,0.19047619047619047,52.8,22.0,20240916,4,9.516666666666667,cmra
5014,14072.0,20240916_4_00270.mp4,395.0,431.0,0,0.0,0.25,52.8,37.0,20240916,4,9.516666666666667,cmra
5015,14076.0,20240916_4_00270.mp4,435.0,503.0,0,0.0,0.17647058823529413,52.8,69.0,20240916,4,9.516666666666667,cmra
5016,14080.0,20240916_4_00270.mp4,508.0,537.0,0,0.0,0.8214285714285714,52.8,30.0,20240916,4,9.516666666666667,cmra
5017,14082.0,20240916_4_00270.mp4,539.0,540.0,0,0.0,1.0,52.8,2.0,20240916,4,9.516666666666667,cmra
5018,14084.0,20240916_4_00270.mp4,543.0,602.0,2,18.0,0.4406779661016949,52.8,60.0,20240916,4,9.516666666666667,cmra
5019,14086.0,20240916_4_00270.mp4,605.0,606.0,0,0.0,0.0,52.8,2.0,20240916,4,9.516666666666667,cmra
5020,14090.0,20240916_4_00270.mp4,662.0,665.0,0,0.0,0.0,52.8,4.0,20240916,4,9.516666666666667,cmra
5021,14100.0,20240916_4_00270.mp4,964.0,1145.0,0,0.0,0.012048192771084338,52.8,182.0,20240916,4,9.516666666666667,cmra
5022,14103.0,20240916_4_00270.mp4,1146.0,1147.0,0,0.0,0.0,52.8,2.0,20240916,4,9.516666666666667,cmra
5023,14104.0,20240916_4_00270.mp4,1166.0,1177.0,0,0.0,0.0,52.8,12.0,20240916,4,9.516666666666667,cmra
5024,14105.0,20240916_4_00270.mp4,1264.0,1274.0,0,0.0,1.0,52.8,11.0,20240916,4,9.516666666666667,cmra
5025,14106.0,20240916_5_00271.mp4,0.0,190.0,0,0.0,1.0,29.28,191.0,20240916,5,9.716666666666667,syw
5026,14109.0,20240916_5_00271.mp4,192.0,245.0,0,0.0,1.0,29.28,54.0,20240916,5,9.716666666666667,syw
5027,14111.0,20240916_5_00271.mp4,246.0,279.0,0,0.0,1.0,29.28,34.0,20240916,5,9.716666666666667,syw
5028,14119.0,20240916_5_00271.mp4,287.0,304.0,0,0.0,1.0,29.28,18.0,20240916,5,9.716666666666667,syw
5029,14120.0,20240916_5_00271.mp4,305.0,325.0,0,0.0,1.0,29.28,21.0,20240916,5,9.716666666666667,syw
5030,14122.0,20240916_5_00271.mp4,328.0,345.0,0,0.0,1.0,29.28,18.0,20240916,5,9.716666666666667,syw
5031,14126.0,20240916_5_00271.mp4,349.0,414.0,0,0.0,0.9848484848484849,29.28,66.0,20240916,5,9.716666666666667,syw
5032,14130.0,20240916_5_00271.mp4,419.0,419.0,1,1.0,0.0,29.28,1.0,20240916,5,9.716666666666667,syw
5033,14132.0,20240916_5_00271.mp4,439.0,600.0,0,0.0,1.0,29.28,162.0,20240916,5,9.716666666666667,syw
5034,14139.0,20240916_5_00271.mp4,621.0,631.0,0,0.0,1.0,29.28,11.0,20240916,5,9.716666666666667,syw
5035,14155.0,20240916_5_00272.mp4,321.0,326.0,0,0.0,1.0,17.28,6.0,20240916,5,9.716666666666667,syw
5036,14156.0,20240916_6_00273.mp4,0.0,72.0,1,,0.0,118.08,73.0,20240916,6,10.333333333333334,unb
5037,14157.0,20240916_6_00273.mp4,13.0,222.0,0,0.0,0.16666666666666666,118.08,210.0,20240916,6,10.333333333333334,unb
5038,14160.0,20240916_6_00273.mp4,127.0,186.0,1,3.0,0.0,118.08,60.0,20240916,6,10.333333333333334,unb
5039,14162.0,20240916_6_00273.mp4,215.0,254.0,0,0.0,0.0,118.08,40.0,20240916,6,10.333333333333334,unb
5040,14163.0,20240916_6_00273.mp4,257.0,437.0,2,10.0,0.06936416184971098,118.08,181.0,20240916,6,10.333333333333334,unb
5041,14164.0,20240916_6_00273.mp4,371.0,371.0,0,0.0,0.0,118.08,1.0,20240916,6,10.333333333333334,unb
5042,14165.0,20240916_6_00273.mp4,444.0,626.0,1,,0.02127659574468085,118.08,183.0,20240916,6,10.333333333333334,unb
5043,14167.0,20240916_6_00273.mp4,629.0,741.0,1,3.0,0.125,118.08,113.0,20240916,6,10.333333333333334,unb
5044,14169.0,20240916_6_00273.mp4,787.0,826.0,0,0.0,0.0,118.08,40.0,20240916,6,10.333333333333334,unb
5045,14171.0,20240916_6_00273.mp4,877.0,996.0,0,0.0,0.8235294117647058,118.08,120.0,20240916,6,10.333333333333334,unb
5046,14172.0,20240916_6_00273.mp4,944.0,978.0,1,3.0,1.0,118.08,35.0,20240916,6,10.333333333333334,unb
5047,14175.0,20240916_6_00273.mp4,1235.0,1238.0,0,0.0,0.0,118.08,4.0,20240916,6,10.333333333333334,unb
5048,14176.0,20240916_6_00273.mp4,1271.0,1355.0,0,0.0,0.9404761904761905,118.08,85.0,20240916,6,10.333333333333334,unb
5049,14177.0,20240916_6_00273.mp4,1281.0,1313.0,0,0.0,0.0,118.08,33.0,20240916,6,10.333333333333334,unb
5050,14183.0,20240916_6_00273.mp4,1361.0,1362.0,0,0.0,0.5,118.08,2.0,20240916,6,10.333333333333334,unb
5051,14185.0,20240916_6_00273.mp4,1375.0,1386.0,0,0.0,0.8333333333333334,118.08,12.0,20240916,6,10.333333333333334,unb
5052,14189.0,20240916_6_00273.mp4,1390.0,1482.0,0,0.0,0.8611111111111112,118.08,93.0,20240916,6,10.333333333333334,unb
5053,14196.0,20240916_6_00273.mp4,1488.0,1513.0,0,0.0,0.9230769230769231,118.08,26.0,20240916,6,10.333333333333334,unb
5054,14197.0,20240916_6_00273.mp4,1514.0,1516.0,0,0.0,0.0,118.08,3.0,20240916,6,10.333333333333334,unb
5055,14198.0,20240916_6_00273.mp4,1517.0,1647.0,1,1.0,0.71875,118.08,131.0,20240916,6,10.333333333333334,unb
5056,14199.0,20240916_6_00273.mp4,1554.0,1555.0,0,0.0,0.0,118.08,2.0,20240916,6,10.333333333333334,unb
5057,14202.0,20240916_6_00273.mp4,1564.0,1576.0,0,0.0,1.0,118.08,13.0,20240916,6,10.333333333333334,unb
5058,14207.0,20240916_6_00273.mp4,1650.0,1674.0,0,0.0,0.92,118.08,25.0,20240916,6,10.333333333333334,unb
5059,14210.0,20240916_6_00273.mp4,1675.0,1726.0,0,0.0,0.3404255319148936,118.08,52.0,20240916,6,10.333333333333334,unb
5060,14220.0,20240916_6_00273.mp4,1685.0,1724.0,0,0.0,1.0,118.08,40.0,20240916,6,10.333333333333334,unb
5061,14225.0,20240916_6_00273.mp4,1730.0,1783.0,0,0.0,0.9629629629629629,118.08,54.0,20240916,6,10.333333333333334,unb
5062,14226.0,20240916_6_00273.mp4,1731.0,1755.0,1,2.0,0.21428571428571427,118.08,25.0,20240916,6,10.333333333333334,unb
5063,14228.0,20240916_6_00273.mp4,1758.0,1758.0,0,0.0,0.0,118.08,1.0,20240916,6,10.333333333333334,unb
5064,14229.0,20240916_6_00273.mp4,1761.0,1787.0,0,0.0,0.1111111111111111,118.08,27.0,20240916,6,10.333333333333334,unb
5065,14234.0,20240916_6_00273.mp4,1788.0,1795.0,0,0.0,0.14285714285714285,118.08,8.0,20240916,6,10.333333333333334,unb
5066,14239.0,20240916_6_00273.mp4,1802.0,1865.0,0,0.0,0.3333333333333333,118.08,64.0,20240916,6,10.333333333333334,unb
5067,14240.0,20240916_6_00273.mp4,1860.0,1882.0,0,0.0,0.9473684210526315,118.08,23.0,20240916,6,10.333333333333334,unb
5068,14242.0,20240916_6_00273.mp4,1883.0,1901.0,0,0.0,0.5294117647058824,118.08,19.0,20240916,6,10.333333333333334,unb
5069,14243.0,20240916_6_00273.mp4,1940.0,1942.0,0,0.0,0.3333333333333333,118.08,3.0,20240916,6,10.333333333333334,unb
5070,14246.0,20240919_1_00274.mp4,0.0,290.0,3,8.0,0.696551724137931,35.04,291.0,20240919,1,7.6,unb
5071,14249.0,20240919_1_00274.mp4,291.0,316.0,1,2.0,0.23076923076923078,35.04,26.0,20240919,1,7.6,unb
5072,14250.0,20240919_1_00274.mp4,317.0,357.0,0,0.0,0.3170731707317073,35.04,41.0,20240919,1,7.6,unb
5073,14254.0,20240919_1_00274.mp4,373.0,378.0,0,0.0,0.0,35.04,6.0,20240919,1,7.6,unb
5074,14255.0,20240919_1_00274.mp4,387.0,599.0,0,0.0,0.125,35.04,213.0,20240919,1,7.6,unb
5075,14256.0,20240919_1_00274.mp4,600.0,722.0,0,0.0,0.21311475409836064,35.04,123.0,20240919,1,7.6,unb
5076,14257.0,20240919_1_00274.mp4,723.0,806.0,0,0.0,0.7619047619047619,35.04,84.0,20240919,1,7.6,unb
5077,14269.0,20240919_2_00277.mp4,0.0,7.0,0,0.0,0.0,72.96,8.0,20240919,2,7.8,pbgrb
5078,14271.0,20240919_2_00277.mp4,15.0,37.0,0,0.0,0.1,72.96,23.0,20240919,2,7.8,pbgrb
5079,14275.0,20240919_2_00277.mp4,56.0,73.0,0,0.0,0.0,72.96,18.0,20240919,2,7.8,pbgrb
5080,14276.0,20240919_2_00277.mp4,74.0,77.0,0,0.0,0.0,72.96,4.0,20240919,2,7.8,pbgrb
5081,14285.0,20240919_2_00277.mp4,87.0,87.0,0,0.0,0.0,72.96,1.0,20240919,2,7.8,pbgrb
5082,14292.0,20240919_2_00277.mp4,221.0,280.0,0,0.0,0.0,72.96,60.0,20240919,2,7.8,pbgrb
5083,14294.0,20240919_2_00277.mp4,263.0,375.0,0,0.0,0.0,72.96,113.0,20240919,2,7.8,pbgrb
5084,14295.0,20240919_2_00277.mp4,399.0,402.0,0,0.0,1.0,72.96,4.0,20240919,2,7.8,pbgrb
5085,14297.0,20240919_2_00277.mp4,404.0,429.0,0,0.0,0.0,72.96,26.0,20240919,2,7.8,pbgrb
5086,14299.0,20240919_2_00277.mp4,431.0,530.0,0,0.0,0.0,72.96,100.0,20240919,2,7.8,pbgrb
5087,14300.0,20240919_2_00277.mp4,549.0,562.0,0,0.0,0.07142857142857142,72.96,14.0,20240919,2,7.8,pbgrb
5088,14303.0,20240919_2_00277.mp4,564.0,564.0,0,0.0,0.0,72.96,1.0,20240919,2,7.8,pbgrb
5089,14304.0,20240919_2_00277.mp4,650.0,652.0,0,0.0,0.0,72.96,3.0,20240919,2,7.8,pbgrb
5090,14306.0,20240919_2_00277.mp4,691.0,693.0,0,0.0,1.0,72.96,3.0,20240919,2,7.8,pbgrb
5091,14311.0,20240919_2_00277.mp4,873.0,932.0,0,0.0,0.7833333333333333,72.96,60.0,20240919,2,7.8,pbgrb
5092,14315.0,20240919_2_00277.mp4,952.0,1010.0,0,0.0,0.8181818181818182,72.96,59.0,20240919,2,7.8,pbgrb
5093,14316.0,20240919_2_00277.mp4,987.0,1060.0,0,0.0,0.2564102564102564,72.96,74.0,20240919,2,7.8,pbgrb
5094,14319.0,20240919_2_00277.mp4,1065.0,1295.0,0,0.0,0.6544502617801047,72.96,231.0,20240919,2,7.8,pbgrb
5095,14330.0,20240919_2_00277.mp4,1471.0,1495.0,1,,1.0,72.96,25.0,20240919,2,7.8,pbgrb
5096,14334.0,20240919_2_00277.mp4,1500.0,1533.0,0,0.0,0.3333333333333333,72.96,34.0,20240919,2,7.8,pbgrb
5097,14336.0,20240919_2_00277.mp4,1538.0,1549.0,0,0.0,0.0,72.96,12.0,20240919,2,7.8,pbgrb
5098,14339.0,20240919_2_00277.mp4,1624.0,1707.0,0,0.0,0.6666666666666666,72.96,84.0,20240919,2,7.8,pbgrb
5099,14344.0,20240919_3_00278.mp4,0.0,88.0,1,1.0,0.9868421052631579,124.8,89.0,20240919,3,7.983333333333333,jbrb
5100,14347.0,20240919_3_00278.mp4,138.0,142.0,0,0.0,1.0,124.8,5.0,20240919,3,7.983333333333333,jbrb
5101,14351.0,20240919_3_00278.mp4,236.0,249.0,0,0.0,0.0,124.8,14.0,20240919,3,7.983333333333333,jbrb
5102,14353.0,20240919_3_00278.mp4,256.0,332.0,1,4.0,0.0,124.8,77.0,20240919,3,7.983333333333333,jbrb
5103,14354.0,20240919_3_00278.mp4,343.0,465.0,0,0.0,0.0,124.8,123.0,20240919,3,7.983333333333333,jbrb
5104,14358.0,20240919_3_00278.mp4,545.0,588.0,0,0.0,0.0,124.8,44.0,20240919,3,7.983333333333333,jbrb
5105,14360.0,20240919_3_00278.mp4,621.0,624.0,0,0.0,0.0,124.8,4.0,20240919,3,7.983333333333333,jbrb
5106,14374.0,20240919_3_00278.mp4,1075.0,1089.0,0,0.0,0.0,124.8,15.0,20240919,3,7.983333333333333,jbrb
5107,14376.0,20240919_3_00278.mp4,1111.0,1157.0,0,0.0,0.1,124.8,47.0,20240919,3,7.983333333333333,jbrb
5108,14378.0,20240919_3_00278.mp4,1160.0,1161.0,0,0.0,0.0,124.8,2.0,20240919,3,7.983333333333333,jbrb
5109,14382.0,20240919_3_00278.mp4,1224.0,1230.0,0,0.0,0.0,124.8,7.0,20240919,3,7.983333333333333,jbrb
5110,14384.0,20240919_3_00278.mp4,1444.0,1446.0,1,3.0,0.0,124.8,3.0,20240919,3,7.983333333333333,jbrb
5111,14386.0,20240919_3_00278.mp4,1459.0,1461.0,0,0.0,0.0,124.8,3.0,20240919,3,7.983333333333333,jbrb
5112,14387.0,20240919_3_00278.mp4,1492.0,1524.0,0,0.0,0.0,124.8,33.0,20240919,3,7.983333333333333,jbrb
5113,14392.0,20240919_3_00278.mp4,1673.0,2068.0,4,14.0,0.9858757062146892,124.8,396.0,20240919,3,7.983333333333333,jbrb
5114,14394.0,20240919_3_00278.mp4,1787.0,1787.0,0,0.0,1.0,124.8,1.0,20240919,3,7.983333333333333,jbrb
5115,14398.0,20240919_3_00278.mp4,2043.0,2186.0,6,18.0,1.0,124.8,144.0,20240919,3,7.983333333333333,jbrb
5116,14399.0,20240919_3_00278.mp4,2061.0,2066.0,0,0.0,1.0,124.8,6.0,20240919,3,7.983333333333333,jbrb
5117,14403.0,20240919_3_00278.mp4,2148.0,2236.0,1,2.0,1.0,124.8,89.0,20240919,3,7.983333333333333,jbrb
5118,14405.0,20240919_3_00278.mp4,2160.0,2162.0,0,0.0,1.0,124.8,3.0,20240919,3,7.983333333333333,jbrb
5119,14408.0,20240919_3_00278.mp4,2241.0,2260.0,0,0.0,0.95,124.8,20.0,20240919,3,7.983333333333333,jbrb
5120,14409.0,20240919_3_00278.mp4,2262.0,2273.0,0,0.0,1.0,124.8,12.0,20240919,3,7.983333333333333,jbrb
5121,14412.0,20240919_3_00278.mp4,2282.0,2324.0,1,5.0,1.0,124.8,43.0,20240919,3,7.983333333333333,jbrb
5122,14415.0,20240919_3_00278.mp4,2328.0,2366.0,0,0.0,1.0,124.8,39.0,20240919,3,7.983333333333333,jbrb
5123,14419.0,20240919_3_00278.mp4,2372.0,2391.0,0,0.0,1.0,124.8,20.0,20240919,3,7.983333333333333,jbrb
5124,14424.0,20240919_3_00278.mp4,2489.0,2654.0,3,9.0,0.30625,124.8,166.0,20240919,3,7.983333333333333,jbrb
5125,14425.0,20240919_3_00278.mp4,2674.0,2674.0,0,0.0,0.0,124.8,1.0,20240919,3,7.983333333333333,jbrb
5126,14426.0,20240919_3_00278.mp4,2735.0,2737.0,0,0.0,0.0,124.8,3.0,20240919,3,7.983333333333333,jbrb
5127,14427.0,20240919_3_00278.mp4,2759.0,2970.0,2,6.0,0.019138755980861243,124.8,212.0,20240919,3,7.983333333333333,jbrb
5128,14428.0,20240919_3_00278.mp4,2780.0,2780.0,0,0.0,0.0,124.8,1.0,20240919,3,7.983333333333333,jbrb
5129,14430.0,20240919_3_00278.mp4,2941.0,2957.0,0,0.0,0.0,124.8,17.0,20240919,3,7.983333333333333,jbrb
5130,14432.0,20240919_3_00278.mp4,2971.0,2972.0,0,0.0,0.0,124.8,2.0,20240919,3,7.983333333333333,jbrb
5131,14433.0,20240919_3_00278.mp4,2973.0,2978.0,0,0.0,0.0,124.8,6.0,20240919,3,7.983333333333333,jbrb
5132,14434.0,20240919_3_00278.mp4,2975.0,2980.0,0,0.0,0.0,124.8,6.0,20240919,3,7.983333333333333,jbrb
5133,14435.0,20240919_3_00279.mp4,0.0,151.0,4,11.0,1.0,59.52,152.0,20240919,3,7.983333333333333,jbrb
5134,14437.0,20240919_3_00279.mp4,30.0,47.0,0,0.0,0.0,59.52,18.0,20240919,3,7.983333333333333,jbrb
5135,14439.0,20240919_3_00279.mp4,69.0,132.0,1,3.0,0.0,59.52,64.0,20240919,3,7.983333333333333,jbrb
5136,14441.0,20240919_3_00279.mp4,153.0,408.0,6,22.0,1.0,59.52,256.0,20240919,3,7.983333333333333,jbrb
5137,14443.0,20240919_3_00279.mp4,410.0,482.0,2,4.0,1.0,59.52,73.0,20240919,3,7.983333333333333,jbrb
5138,14446.0,20240919_3_00279.mp4,485.0,686.0,6,27.0,1.0,59.52,202.0,20240919,3,7.983333333333333,jbrb
5139,14451.0,20240919_3_00279.mp4,688.0,852.0,5,12.0,1.0,59.52,165.0,20240919,3,7.983333333333333,jbrb
5140,14453.0,20240919_3_00279.mp4,853.0,876.0,0,0.0,1.0,59.52,24.0,20240919,3,7.983333333333333,jbrb
5141,14455.0,20240919_3_00279.mp4,880.0,951.0,0,0.0,0.9818181818181818,59.52,72.0,20240919,3,7.983333333333333,jbrb
5142,14456.0,20240919_3_00279.mp4,923.0,1056.0,1,3.0,0.023809523809523808,59.52,134.0,20240919,3,7.983333333333333,jbrb
5143,14459.0,20240919_3_00279.mp4,972.0,973.0,0,0.0,1.0,59.52,2.0,20240919,3,7.983333333333333,jbrb
5144,14460.0,20240919_3_00279.mp4,997.0,1001.0,0,0.0,1.0,59.52,5.0,20240919,3,7.983333333333333,jbrb
5145,14461.0,20240919_3_00279.mp4,1011.0,1027.0,0,0.0,1.0,59.52,17.0,20240919,3,7.983333333333333,jbrb
5146,14462.0,20240919_3_00279.mp4,1030.0,1445.0,4,12.0,1.0,59.52,416.0,20240919,3,7.983333333333333,jbrb
5147,14464.0,20240919_3_00279.mp4,1062.0,1329.0,5,19.0,0.004291845493562232,59.52,268.0,20240919,3,7.983333333333333,jbrb
5148,14466.0,20240919_3_00279.mp4,1361.0,1420.0,0,0.0,0.034482758620689655,59.52,60.0,20240919,3,7.983333333333333,jbrb
5149,14469.0,20240919_3_00279.mp4,1436.0,1456.0,0,0.0,0.07692307692307693,59.52,21.0,20240919,3,7.983333333333333,jbrb
5150,14471.0,20240919_4_00280.mp4,0.0,9.0,0,0.0,0.8,31.68,10.0,20240919,4,8.25,jgr
5151,14472.0,20240919_4_00280.mp4,10.0,14.0,0,0.0,0.6,31.68,5.0,20240919,4,8.25,jgr
5152,14475.0,20240919_4_00280.mp4,31.0,70.0,0,0.0,0.4230769230769231,31.68,40.0,20240919,4,8.25,jgr
5153,14476.0,20240919_4_00280.mp4,83.0,142.0,2,9.0,0.4864864864864865,31.68,60.0,20240919,4,8.25,jgr
5154,14477.0,20240919_4_00280.mp4,102.0,104.0,0,0.0,0.0,31.68,3.0,20240919,4,8.25,jgr
5155,14479.0,20240919_4_00280.mp4,145.0,147.0,0,0.0,0.6666666666666666,31.68,3.0,20240919,4,8.25,jgr
5156,14481.0,20240919_4_00280.mp4,150.0,211.0,0,0.0,0.7575757575757576,31.68,62.0,20240919,4,8.25,jgr
5157,14483.0,20240919_4_00280.mp4,223.0,232.0,0,0.0,0.9,31.68,10.0,20240919,4,8.25,jgr
5158,14491.0,20240919_4_00280.mp4,311.0,339.0,0,0.0,0.41379310344827586,31.68,29.0,20240919,4,8.25,jgr
5159,14500.0,20240919_4_00280.mp4,399.0,412.0,0,0.0,0.0,31.68,14.0,20240919,4,8.25,jgr
5160,14503.0,20240919_4_00280.mp4,438.0,514.0,0,0.0,0.08333333333333333,31.68,77.0,20240919,4,8.25,jgr
5161,14505.0,20240919_4_00280.mp4,518.0,537.0,0,0.0,0.0,31.68,20.0,20240919,4,8.25,jgr
5162,14506.0,20240919_4_00280.mp4,554.0,561.0,0,0.0,0.0,31.68,8.0,20240919,4,8.25,jgr
5163,14510.0,20240919_4_00280.mp4,712.0,789.0,0,0.0,0.5,31.68,78.0,20240919,4,8.25,jgr
5164,14512.0,20240919_4_00280.mp4,716.0,721.0,0,0.0,0.0,31.68,6.0,20240919,4,8.25,jgr
5165,14515.0,20240919_4_00280.mp4,765.0,769.0,0,0.0,0.75,31.68,5.0,20240919,4,8.25,jgr
5166,14516.0,20240919_4_00280.mp4,781.0,781.0,0,0.0,0.0,31.68,1.0,20240919,4,8.25,jgr
5167,14520.0,20240919_4_00281.mp4,65.0,187.0,1,,0.8360655737704918,114.24,123.0,20240919,4,8.25,jgr
5168,14525.0,20240919_4_00281.mp4,366.0,372.0,0,0.0,0.5714285714285714,114.24,7.0,20240919,4,8.25,jgr
5169,14528.0,20240919_4_00281.mp4,395.0,704.0,0,0.0,0.07692307692307693,114.24,310.0,20240919,4,8.25,jgr
5170,14532.0,20240919_4_00281.mp4,605.0,614.0,0,0.0,0.0,114.24,10.0,20240919,4,8.25,jgr
5171,14533.0,20240919_4_00281.mp4,739.0,796.0,0,0.0,0.0,114.24,58.0,20240919,4,8.25,jgr
5172,14534.0,20240919_4_00281.mp4,822.0,995.0,0,0.0,0.17857142857142858,114.24,174.0,20240919,4,8.25,jgr
5173,14539.0,20240919_4_00281.mp4,1124.0,1125.0,0,0.0,0.0,114.24,2.0,20240919,4,8.25,jgr
5174,14543.0,20240919_4_00281.mp4,1227.0,1236.0,0,0.0,1.0,114.24,10.0,20240919,4,8.25,jgr
5175,14544.0,20240919_4_00281.mp4,1229.0,1257.0,1,6.0,0.034482758620689655,114.24,29.0,20240919,4,8.25,jgr
5176,14547.0,20240919_4_00281.mp4,1304.0,1385.0,1,6.0,0.0,114.24,82.0,20240919,4,8.25,jgr
5177,14548.0,20240919_4_00281.mp4,1399.0,1457.0,0,0.0,0.23809523809523808,114.24,59.0,20240919,4,8.25,jgr
5178,14551.0,20240919_4_00281.mp4,1525.0,1580.0,0,0.0,0.23404255319148937,114.24,56.0,20240919,4,8.25,jgr
5179,14556.0,20240919_4_00281.mp4,1680.0,1711.0,0,0.0,0.0,114.24,32.0,20240919,4,8.25,jgr
5180,14555.0,20240919_4_00281.mp4,1680.0,1720.0,0,0.0,0.0,114.24,41.0,20240919,4,8.25,jgr
5181,14557.0,20240919_4_00281.mp4,1933.0,1958.0,1,21.0,1.0,114.24,26.0,20240919,4,8.25,jgr
5182,14558.0,20240919_4_00281.mp4,1959.0,1960.0,0,0.0,1.0,114.24,2.0,20240919,4,8.25,jgr
5183,14561.0,20240919_4_00281.mp4,1980.0,1982.0,0,0.0,0.5,114.24,3.0,20240919,4,8.25,jgr
5184,14562.0,20240919_4_00281.mp4,2112.0,2140.0,0,0.0,0.037037037037037035,114.24,29.0,20240919,4,8.25,jgr
5185,14566.0,20240919_4_00281.mp4,2148.0,2155.0,0,0.0,0.0,114.24,8.0,20240919,4,8.25,jgr
5186,14569.0,20240919_4_00281.mp4,2162.0,2201.0,0,0.0,0.03333333333333333,114.24,40.0,20240919,4,8.25,jgr
5187,14571.0,20240919_4_00281.mp4,2202.0,2203.0,0,0.0,0.5,114.24,2.0,20240919,4,8.25,jgr
5188,14572.0,20240919_4_00281.mp4,2205.0,2228.0,1,7.0,0.041666666666666664,114.24,24.0,20240919,4,8.25,jgr
5189,14578.0,20240919_4_00281.mp4,2236.0,2801.0,9,43.0,0.09227467811158799,114.24,566.0,20240919,4,8.25,jgr
5190,14585.0,20240919_4_00281.mp4,2831.0,2856.0,0,0.0,0.08,114.24,26.0,20240919,4,8.25,jgr
5191,14586.0,20240919_5_00282.mp4,0.0,22.0,0,0.0,1.0,30.24,23.0,20240919,5,8.45,cmra
5192,14588.0,20240919_5_00282.mp4,25.0,246.0,1,3.0,1.0,30.24,222.0,20240919,5,8.45,cmra
5193,14589.0,20240919_5_00282.mp4,255.0,255.0,0,0.0,1.0,30.24,1.0,20240919,5,8.45,cmra
5194,14590.0,20240919_5_00282.mp4,257.0,307.0,1,3.0,0.9375,30.24,51.0,20240919,5,8.45,cmra
5195,14592.0,20240919_5_00282.mp4,311.0,411.0,0,0.0,0.9855072463768116,30.24,101.0,20240919,5,8.45,cmra
5196,14600.0,20240919_5_00282.mp4,421.0,443.0,0,0.0,1.0,30.24,23.0,20240919,5,8.45,cmra
5197,14603.0,20240919_5_00282.mp4,449.0,482.0,0,0.0,1.0,30.24,34.0,20240919,5,8.45,cmra
5198,14606.0,20240919_5_00282.mp4,485.0,653.0,3,50.0,1.0,30.24,169.0,20240919,5,8.45,cmra
5199,14608.0,20240919_5_00282.mp4,655.0,677.0,0,0.0,1.0,30.24,23.0,20240919,5,8.45,cmra
5200,14619.0,20240919_5_00282.mp4,690.0,698.0,0,0.0,1.0,30.24,9.0,20240919,5,8.45,cmra
5201,14620.0,20240919_5_00282.mp4,701.0,720.0,0,0.0,1.0,30.24,20.0,20240919,5,8.45,cmra
5202,14621.0,20240919_5_00283.mp4,8.0,8.0,0,0.0,1.0,15.36,1.0,20240919,5,8.45,cmra
5203,14623.0,20240919_5_00283.mp4,35.0,36.0,0,0.0,0.0,15.36,2.0,20240919,5,8.45,cmra
5204,14624.0,20240919_5_00283.mp4,37.0,50.0,0,0.0,1.0,15.36,14.0,20240919,5,8.45,cmra
5205,14625.0,20240919_5_00283.mp4,91.0,121.0,0,0.0,1.0,15.36,31.0,20240919,5,8.45,cmra
5206,14626.0,20240919_5_00283.mp4,122.0,168.0,2,12.0,1.0,15.36,47.0,20240919,5,8.45,cmra
5207,14628.0,20240919_5_00283.mp4,170.0,193.0,0,0.0,1.0,15.36,24.0,20240919,5,8.45,cmra
5208,14634.0,20240919_5_00283.mp4,203.0,230.0,0,0.0,1.0,15.36,28.0,20240919,5,8.45,cmra
5209,14639.0,20240919_6_00284.mp4,136.0,137.0,1,2.0,0.0,212.64,2.0,20240919,6,8.633333333333333,syw
5210,14642.0,20240919_6_00284.mp4,144.0,167.0,0,0.0,0.0,212.64,24.0,20240919,6,8.633333333333333,syw
